id,company,title,publish_date,type,open_source,summary,details,url,tags,created_at
rss_https://openai.com/index/our-approach-to-the-model-spec,OpenAI,Inside our approach to the Model Spec,2026-03-25,其他,否,"Learn how OpenAI’s Model Spec serves as a public framework for model behavior, balancing safety, user freedom, and accountability as AI systems advance.",,https://openai.com/index/our-approach-to-the-model-spec,,2026-03-26 08:25:17
rss_https://openai.com/index/powering-product-discovery-in-chatgpt,OpenAI,Powering product discovery in ChatGPT,2026-03-24,其他,否,"ChatGPT introduces richer, visually immersive shopping powered by the Agentic Commerce Protocol, enabling product discovery, side-by-side comparisons, and merchant integration.",,https://openai.com/index/powering-product-discovery-in-chatgpt,,2026-03-26 08:25:17
rss_https://openai.com/index/how-we-monitor-internal-coding-agents-misalignment,OpenAI,How we monitor internal coding agents for misalignment,2026-03-19,其他,否,How OpenAI uses chain-of-thought monitoring to study misalignment in internal coding agents—analyzing real-world deployments to detect risks and strengthen AI safety safeguards.,,https://openai.com/index/how-we-monitor-internal-coding-agents-misalignment,,2026-03-26 08:25:17
rss_https://blog.google/innovation-and-ai/technology/developers-tools/lyria-3-developers/,Google AI,"Build with Lyria 3, our newest music generation model",2026-03-25,其他,否,Google Lyria teaser,,https://blog.google/innovation-and-ai/technology/developers-tools/lyria-3-developers/,,2026-03-26 08:25:18
rss_https://huggingface.co/blog/ServiceNow-AI/eva,Hugging Face,A New Framework for Evaluating Voice Agents (EVA),2026-03-24,其他,否,,,https://huggingface.co/blog/ServiceNow-AI/eva,,2026-03-26 08:25:18
rss_https://huggingface.co/blog/nvidia/domain-specific-embedding-finetune,Hugging Face,Build a Domain-Specific Embedding Model in Under a Day,2026-03-20,其他,否,,,https://huggingface.co/blog/nvidia/domain-specific-embedding-finetune,,2026-03-26 08:25:18
rss_https://huggingface.co/blog/ibm-granite/granite-libraries,Hugging Face,What's New in Mellea 0.4.0 + Granite Libraries Release,2026-03-20,其他,否,,,https://huggingface.co/blog/ibm-granite/granite-libraries,,2026-03-26 08:25:18
rss_https://simonwillison.net/2026/Mar/25/datasette-files-s3/#atom-everything,Simon Willison,datasette-files-s3 0.1a1,2026-03-25,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-files-s3/releases/tag/0.1a1"">datasette-files-s3 0.1a1</a></p>
    <p>A backend for <a href=""https://github.com/datasette/da",,https://simonwillison.net/2026/Mar/25/datasette-files-s3/#atom-everything,,2026-03-26 08:25:20
rss_https://simonwillison.net/2026/Mar/25/datasette-llm/#atom-everything,Simon Willison,datasette-llm 0.1a1,2026-03-25,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm/releases/tag/0.1a1"">datasette-llm 0.1a1</a></p>
    <p>New release of the base plugin that makes models from <a href=""h",,https://simonwillison.net/2026/Mar/25/datasette-llm/#atom-everything,,2026-03-26 08:25:20
rss_https://simonwillison.net/2026/Mar/24/auto-mode-for-claude-code/#atom-everything,Simon Willison,Auto mode for Claude Code,2026-03-24,其他,否,"<p><strong><a href=""https://claude.com/blog/auto-mode"">Auto mode for Claude Code</a></strong></p>
Really interesting new development in Claude Code today as an alternative to <code>--dangerously-skip-",,https://simonwillison.net/2026/Mar/24/auto-mode-for-claude-code/#atom-everything,,2026-03-26 08:25:20
rss_https://simonwillison.net/2026/Mar/23/datasette-files/#atom-everything,Simon Willison,datasette-files 0.1a2,2026-03-23,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-files/releases/tag/0.1a2"">datasette-files 0.1a2</a></p>
    <p>The most interesting alpha of <a href=""https://github.com/da",,https://simonwillison.net/2026/Mar/23/datasette-files/#atom-everything,,2026-03-26 08:25:20
rss_https://simonwillison.net/2026/Mar/22/starlette/#atom-everything,Simon Willison,Experimenting with Starlette 1.0 with Claude skills,2026-03-22,其他,否,"<p><a href=""https://marcelotryle.com/blog/2026/03/22/starlette-10-is-here/"">Starlette 1.0 is out</a>! This is a really big deal. I think Starlette may be the Python framework with the most usage compa",,https://simonwillison.net/2026/Mar/22/starlette/#atom-everything,,2026-03-26 08:25:20
rss_https://simonwillison.net/2026/Mar/22/javascript-sandboxing-research/#atom-everything,Simon Willison,JavaScript Sandboxing Research,2026-03-22,其他,否,"<p><strong>Research:</strong> <a href=""https://github.com/simonw/research/tree/main/javascript-sandboxing-research#readme"">JavaScript Sandboxing Research</a></p>
    <p>Aaron Harper <a href=""https://w",,https://simonwillison.net/2026/Mar/22/javascript-sandboxing-research/#atom-everything,,2026-03-26 08:25:20
rss_https://simonwillison.net/guides/agentic-engineering-patterns/using-git-with-coding-agents/#atom-everything,Simon Willison,Using Git with coding agents,2026-03-21,其他,否,"<p><em><a href=""https://simonwillison.net/guides/agentic-engineering-patterns/"">Agentic Engineering Patterns</a> &gt;</em></p>
    <p>Git is a key tool for working with coding agents. Keeping code in ",,https://simonwillison.net/guides/agentic-engineering-patterns/using-git-with-coding-agents/#atom-everything,,2026-03-26 08:25:20
rss_https://deepmind.google/blog/gemini-3-1-flash-live-making-audio-ai-more-natural-and-reliable/,Google DeepMind,Gemini 3.1 Flash Live: Making audio AI more natural and reliable,2026-03-26,其他,否,"Our latest voice model has improved precision and lower latency to make voice interactions more fluid, natural and precise.",,https://deepmind.google/blog/gemini-3-1-flash-live-making-audio-ai-more-natural-and-reliable/,,2026-03-27 04:29:11
rss_https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-live/,Google AI,Gemini 3.1 Flash Live: Making audio AI more natural and reliable,2026-03-26,其他,否,"The Gemini emblem sits next to text reading 'Gemini 3.1 Flash Live'. The background has blue, multicolored dots making up a microphone icon",,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-live/,,2026-03-27 04:29:11
rss_https://simonwillison.net/2026/Mar/27/datasette-showboat/#atom-everything,Simon Willison,datasette-showboat 0.1a2,2026-03-27,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/datasette-showboat/releases/tag/0.1a2"">datasette-showboat 0.1a2</a></p>
    <p>I added an option to export a Markdown file from my app t",,https://simonwillison.net/2026/Mar/27/datasette-showboat/#atom-everything,,2026-03-28 04:13:40
rss_https://simonwillison.net/2026/Mar/30/datasette-files/#atom-everything,Simon Willison,datasette-files 0.1a3,2026-03-30,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-files/releases/tag/0.1a3"">datasette-files 0.1a3</a></p>
    <p>I'm working on integrating <code>datasette-files</code> into",,https://simonwillison.net/2026/Mar/30/datasette-files/#atom-everything,,2026-03-31 04:31:51
rss_https://simonwillison.net/2026/Mar/30/datasette-llm/#atom-everything,Simon Willison,datasette-llm 0.1a3,2026-03-30,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm/releases/tag/0.1a3"">datasette-llm 0.1a3</a></p>
    <p>Adds the ability to configure <a href=""https://github.com/datase",,https://simonwillison.net/2026/Mar/30/datasette-llm/#atom-everything,,2026-03-31 04:31:51
rss_https://simonwillison.net/2026/Mar/30/mr-chatterbox/#atom-everything,Simon Willison,Mr. Chatterbox is a (weak) Victorian-era ethically trained model you can run on your own computer,2026-03-30,其他,否,"<p>Trip Venturella released <a href=""https://huggingface.co/tventurella/mr_chatterbox_model"">Mr. Chatterbox</a>, a language model trained entirely on out-of-copyright text from the British Library. He",,https://simonwillison.net/2026/Mar/30/mr-chatterbox/#atom-everything,,2026-03-31 04:31:51
rss_https://blog.google/innovation-and-ai/technology/ai/veo-3-1-lite/,Google AI,"Build with Veo 3.1 Lite, our most cost-effective video generation model",2026-03-31,其他,否,Build with Veo 3.1 Lite,,https://blog.google/innovation-and-ai/technology/ai/veo-3-1-lite/,,2026-04-01 04:43:39
rss_https://huggingface.co/blog/ibm-granite/granite-4-vision,Hugging Face,Granite 4.0 3B Vision: Compact Multimodal Intelligence for Enterprise Documents,2026-03-31,其他,否,,,https://huggingface.co/blog/ibm-granite/granite-4-vision,,2026-04-01 04:43:40
rss_https://simonwillison.net/2026/Apr/1/datasette-extract/#atom-everything,Simon Willison,datasette-extract 0.3a0,2026-04-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-extract/releases/tag/0.3a0"">datasette-extract 0.3a0</a></p>
    <blockquote>
<ul>
<li>This plugin now uses <a href=""https:/",,https://simonwillison.net/2026/Apr/1/datasette-extract/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Apr/1/datasette-enrichments-llm/#atom-everything,Simon Willison,datasette-enrichments-llm 0.2a0,2026-04-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-enrichments-llm/releases/tag/0.2a0"">datasette-enrichments-llm 0.2a0</a></p>
    <blockquote>
<ul>
<li>This plugin now uses ",,https://simonwillison.net/2026/Apr/1/datasette-enrichments-llm/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Apr/1/datasette-llm-usage/#atom-everything,Simon Willison,datasette-llm-usage 0.2a0,2026-04-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm-usage/releases/tag/0.2a0"">datasette-llm-usage 0.2a0</a></p>
    <blockquote>
<ul>
<li>Removed features relating to allo",,https://simonwillison.net/2026/Apr/1/datasette-llm-usage/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Apr/1/datasette-llm/#atom-everything,Simon Willison,datasette-llm 0.1a5,2026-04-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm/releases/tag/0.1a5"">datasette-llm 0.1a5</a></p>
    <blockquote>
<ul>
<li>The <code>llm_prompt_context()</code> plugin ",,https://simonwillison.net/2026/Apr/1/datasette-llm/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Mar/31/datasette-llm/#atom-everything,Simon Willison,datasette-llm 0.1a4,2026-03-31,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm/releases/tag/0.1a4"">datasette-llm 0.1a4</a></p>
    <blockquote>
<ul>
<li>Ability to <a href=""https://github.com/datase",,https://simonwillison.net/2026/Mar/31/datasette-llm/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Mar/31/llm-all-models-async/#atom-everything,Simon Willison,llm-all-models-async 0.1,2026-03-31,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/llm-all-models-async/releases/tag/0.1"">llm-all-models-async 0.1</a></p>
    <p>LLM plugins can define new models in both <a href=""https:",,https://simonwillison.net/2026/Mar/31/llm-all-models-async/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Mar/26/datasette-llm/#atom-everything,Simon Willison,datasette-llm 0.1a2,2026-03-26,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm/releases/tag/0.1a2"">datasette-llm 0.1a2</a></p>
    <blockquote>
<ul>
<li><code>actor</code> is now available to the <c",,https://simonwillison.net/2026/Mar/26/datasette-llm/#atom-everything,,2026-04-01 04:43:42
rss_https://simonwillison.net/2026/Apr/1/datasette-llm-2/#atom-everything,Simon Willison,datasette-llm 0.1a6,2026-04-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-llm/releases/tag/0.1a6"">datasette-llm 0.1a6</a></p>
    <blockquote>
<ul>
<li>The same model ID no longer needs to be repea",,https://simonwillison.net/2026/Apr/1/datasette-llm-2/#atom-everything,,2026-04-02 04:24:25
rss_https://simonwillison.net/2026/Apr/1/datasette-enrichments-llm-2/#atom-everything,Simon Willison,datasette-enrichments-llm 0.2a1,2026-04-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-enrichments-llm/releases/tag/0.2a1"">datasette-enrichments-llm 0.2a1</a></p>
    <blockquote>
<ul>
<li>The <code>actor</code",,https://simonwillison.net/2026/Apr/1/datasette-enrichments-llm-2/#atom-everything,,2026-04-02 04:24:25
rss_https://deepmind.google/blog/gemma-4-byte-for-byte-the-most-capable-open-models/,Google DeepMind,"Gemma 4: Byte for byte, the most capable open models",2026-04-02,其他,否,"Gemma 4: Our most intelligent open models to date, purpose-built for advanced reasoning and agentic workflows.",,https://deepmind.google/blog/gemma-4-byte-for-byte-the-most-capable-open-models/,,2026-04-03 04:25:06
rss_https://blog.google/innovation-and-ai/technology/developers-tools/introducing-flex-and-priority-inference/,Google AI,New ways to balance cost and reliability in the Gemini API,2026-04-02,其他,否,Gemini API Dials,,https://blog.google/innovation-and-ai/technology/developers-tools/introducing-flex-and-priority-inference/,,2026-04-03 04:25:07
rss_https://huggingface.co/blog/gemma4,Hugging Face,Welcome Gemma 4: Frontier multimodal intelligence on device,2026-04-02,其他,否,,,https://huggingface.co/blog/gemma4,,2026-04-03 04:25:08
rss_https://simonwillison.net/2026/Apr/2/lennys-podcast/#atom-everything,Simon Willison,Highlights from my conversation about agentic engineering on Lenny's Podcast,2026-04-02,其他,否,"<p>I was a guest on Lenny Rachitsky's podcast, in a new episode titled <a href=""https://www.lennysnewsletter.com/p/an-ai-state-of-the-union"">An AI state of the union: We've passed the inflection point",,https://simonwillison.net/2026/Apr/2/lennys-podcast/#atom-everything,,2026-04-03 04:25:09
rss_https://simonwillison.net/2026/Apr/2/gemma-4/#atom-everything,Simon Willison,"Gemma 4: Byte for byte, the most capable open models",2026-04-02,其他,否,"<p><strong><a href=""https://blog.google/innovation-and-ai/technology/developers-tools/gemma-4/"">Gemma 4: Byte for byte, the most capable open models</a></strong></p>
Four new vision-capable Apache 2.0",,https://simonwillison.net/2026/Apr/2/gemma-4/#atom-everything,,2026-04-03 04:25:09
rss_https://simonwillison.net/2026/Apr/2/llm-gemini/#atom-everything,Simon Willison,llm-gemini 0.30,2026-04-02,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/llm-gemini/releases/tag/0.30"">llm-gemini 0.30</a></p>
    <p>New models <code>gemini-3.1-flash-lite-preview</code>, <code>gemma-4-26b-a4",,https://simonwillison.net/2026/Apr/2/llm-gemini/#atom-everything,,2026-04-03 04:25:09
rss_https://simonwillison.net/2026/Apr/3/vulnerability-research-is-cooked/#atom-everything,Simon Willison,Vulnerability Research Is Cooked,2026-04-03,其他,否,"<p><strong><a href=""https://sockpuppet.org/blog/2026/03/30/vulnerability-research-is-cooked/"">Vulnerability Research Is Cooked</a></strong></p>
Thomas Ptacek's take on the sudden and enormous impact t",,https://simonwillison.net/2026/Apr/3/vulnerability-research-is-cooked/#atom-everything,,2026-04-04 04:11:21
rss_https://simonwillison.net/2026/Apr/3/cognitive-cost/#atom-everything,Simon Willison,The cognitive impact of coding agents,2026-04-03,其他,否,"<p>A fun thing about <a href=""https://simonwillison.net/2026/Apr/2/lennys-podcast/"">recording a podcast</a> with a professional like Lenny Rachitsky is that his team know how to slice the resulting vi",,https://simonwillison.net/2026/Apr/3/cognitive-cost/#atom-everything,,2026-04-04 04:11:21
rss_https://simonwillison.net/2026/Apr/5/research-llm-apis/#atom-everything,Simon Willison,research-llm-apis 2026-04-04,2026-04-05,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/research-llm-apis/releases/tag/2026-04-04"">research-llm-apis 2026-04-04</a></p>
    <p>I'm working on a <a href=""https://github.com/simo",,https://simonwillison.net/2026/Apr/5/research-llm-apis/#atom-everything,,2026-04-05 04:32:34
rss_https://simonwillison.net/2026/Apr/6/datasette-ports-2/#atom-everything,Simon Willison,datasette-ports 0.2,2026-04-06,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-ports/releases/tag/0.2"">datasette-ports 0.2</a></p>
    <blockquote>
<ul>
<li>No longer requires Datasette - running <code>",,https://simonwillison.net/2026/Apr/6/datasette-ports-2/#atom-everything,,2026-04-06 04:39:44
rss_https://simonwillison.net/2026/Apr/6/cleanup-claude-code-paste/#atom-everything,Simon Willison,Cleanup Claude Code Paste,2026-04-06,其他,否,"<p><strong>Tool:</strong> <a href=""https://tools.simonwillison.net/cleanup-claude-code-paste"">Cleanup Claude Code Paste</a></p>
    <p>Super-niche tool this. I sometimes copy prompts out of the Claude",,https://simonwillison.net/2026/Apr/6/cleanup-claude-code-paste/#atom-everything,,2026-04-06 04:39:44
rss_https://simonwillison.net/2026/Apr/6/datasette-ports/#atom-everything,Simon Willison,datasette-ports 0.1,2026-04-06,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-ports/releases/tag/0.1"">datasette-ports 0.1</a></p>
    <p>Another <a href=""https://gisthost.github.io/?f92d8a6bdadee1c7797",,https://simonwillison.net/2026/Apr/6/datasette-ports/#atom-everything,,2026-04-06 04:39:44
rss_https://openai.com/index/introducing-openai-safety-fellowship,OpenAI,Announcing the OpenAI Safety Fellowship,2026-04-06,其他,否,A pilot program to support independent safety and alignment research and develop the next generation of talent,,https://openai.com/index/introducing-openai-safety-fellowship,,2026-04-07 04:29:00
rss_https://simonwillison.net/2026/Apr/7/project-glasswing/#atom-everything,Simon Willison,Anthropic's Project Glasswing - restricting Claude Mythos to security researchers - sounds necessary to me,2026-04-07,其他,否,"<p>Anthropic <em>didn't</em> release their latest model, Claude Mythos (<a href=""https://www-cdn.anthropic.com/53566bf5440a10affd749724787c8913a2ae0841.pdf"">system card PDF</a>), today. They have inst",,https://simonwillison.net/2026/Apr/7/project-glasswing/#atom-everything,,2026-04-08 04:32:08
rss_https://huggingface.co/blog/ibm-research/altk-evolve,Hugging Face,ALTK‑Evolve: On‑the‑Job Learning for AI Agents,2026-04-08,其他,否,,,https://huggingface.co/blog/ibm-research/altk-evolve,,2026-04-09 04:28:23
rss_https://simonwillison.net/2026/Apr/8/muse-spark/#atom-everything,Simon Willison,"Meta's new model is Muse Spark, and meta.ai chat has some interesting tools",2026-04-08,其他,否,"<p>Meta <a href=""https://ai.meta.com/blog/introducing-muse-spark-msl/"">announced Muse Spark</a> today, their first model release since Llama 4 <a href=""https://simonwillison.net/2025/Apr/5/llama-4-not",,https://simonwillison.net/2026/Apr/8/muse-spark/#atom-everything,,2026-04-09 04:28:24
rss_https://openai.com/index/cyberagent,OpenAI,CyberAgent moves faster with ChatGPT Enterprise and Codex,2026-04-09,其他,否,"CyberAgent uses ChatGPT Enterprise and Codex to securely scale AI adoption, improve quality, and accelerate decisions across advertising, media, and gaming.",,https://openai.com/index/cyberagent,,2026-04-10 04:42:05
rss_https://huggingface.co/blog/multimodal-sentence-transformers,Hugging Face,Multimodal Embedding & Reranker Models with Sentence Transformers,2026-04-09,其他,否,,,https://huggingface.co/blog/multimodal-sentence-transformers,,2026-04-10 04:42:06
rss_,Microsoft Research,"New Future of Work: AI is driving rapid change, uneven benefits",2026-04-09,其他,否,"<p>For the past five years, the New Future of Work report has captured how work is changing. This year, the shift feels especially sharp. Previous editions have focused on technology’s role in increas",,https://www.microsoft.com/en-us/research/blog/new-future-of-work-ai-is-driving-rapid-change-uneven-benefits/,,2026-04-10 04:42:08
rss_https://openai.com/academy/custom-gpts,OpenAI,Using custom GPTs,2026-04-10,其他,否,"Learn how to build and use custom GPTs to automate workflows, maintain consistent outputs, and create purpose-built AI assistants.",,https://openai.com/academy/custom-gpts,,2026-04-11 04:15:31
rss_https://openai.com/academy/customer-success,OpenAI,ChatGPT for customer success teams,2026-04-10,其他,否,"Learn how customer success teams use ChatGPT to manage accounts, improve communication, reduce churn, and drive adoption and renewals.",,https://openai.com/academy/customer-success,,2026-04-11 04:15:31
rss_https://openai.com/academy/search-and-deep-research,OpenAI,Research with ChatGPT,2026-04-10,其他,否,"Learn how to research with ChatGPT using search and deep research to find up-to-date information, analyze sources, and generate structured insights.",,https://openai.com/academy/search-and-deep-research,,2026-04-11 04:15:31
rss_https://openai.com/academy/data-analysis,OpenAI,Analyzing data with ChatGPT,2026-04-10,其他,否,"Learn how to analyze data with ChatGPT by exploring datasets, generating insights, creating visualizations, and turning findings into actionable decisions.",,https://openai.com/academy/data-analysis,,2026-04-11 04:15:31
rss_https://openai.com/academy/writing,OpenAI,Writing with ChatGPT,2026-04-10,其他,否,"Learn how to use ChatGPT for writing to draft, revise, and refine content with clear structure, tone, and intent.",,https://openai.com/academy/writing,,2026-04-11 04:15:31
rss_https://openai.com/academy/research,OpenAI,ChatGPT for research,2026-04-10,其他,否,"Learn how to use ChatGPT for research to gather sources, analyze information, and create structured, citation-backed insights.",,https://openai.com/academy/research,,2026-04-11 04:15:31
rss_https://openai.com/academy/image-generation,OpenAI,Creating images with ChatGPT,2026-04-10,其他,否,"Learn how to create and refine images with ChatGPT using clear prompts, iterate on designs, and generate high-quality visuals in minutes.",,https://openai.com/academy/image-generation,,2026-04-11 04:15:31
rss_https://openai.com/academy/personalization,OpenAI,Personalizing ChatGPT,2026-04-10,其他,否,"Learn how to personalize ChatGPT using custom instructions and memory to get more relevant, consistent, and tailored responses.",,https://openai.com/academy/personalization,,2026-04-11 04:15:31
rss_https://openai.com/academy/finance,OpenAI,ChatGPT for finance teams,2026-04-10,其他,否,"Learn how finance teams use ChatGPT to streamline reporting, analyze data, improve forecasts, and communicate insights more clearly.",,https://openai.com/academy/finance,,2026-04-11 04:15:31
rss_https://openai.com/academy/getting-started,OpenAI,Getting started with ChatGPT,2026-04-10,其他,否,"Learn how to use ChatGPT, start your first conversation, and discover simple ways to write, brainstorm, and solve problems with AI.",,https://openai.com/academy/getting-started,,2026-04-11 04:15:31
rss_https://openai.com/academy/working-with-files,OpenAI,Working with files in ChatGPT,2026-04-10,其他,否,"Learn how to upload and work with files in ChatGPT to analyze data, summarize documents, and generate content from PDFs, spreadsheets, and more.",,https://openai.com/academy/working-with-files,,2026-04-11 04:15:31
rss_https://openai.com/academy/sales,OpenAI,ChatGPT for sales teams,2026-04-10,其他,否,"Learn how sales teams use ChatGPT to research accounts, personalize outreach, manage deals, and improve pipeline and conversion.",,https://openai.com/academy/sales,,2026-04-11 04:15:31
rss_https://openai.com/academy/managers,OpenAI,ChatGPT for managers,2026-04-10,其他,否,"Learn how managers use ChatGPT to prepare for conversations, write clear feedback, stay organized, and improve team effectiveness.",,https://openai.com/academy/managers,,2026-04-11 04:15:31
rss_https://openai.com/academy/projects,OpenAI,Using projects in ChatGPT,2026-04-10,其他,否,"Learn how to use orojects in ChatGPT to organize chats, files, and instructions, manage ongoing work, and collaborate more effectively.",,https://openai.com/academy/projects,,2026-04-11 04:15:31
rss_https://openai.com/academy/marketing,OpenAI,ChatGPT for marketing teams,2026-04-10,其他,否,"Learn how marketing teams use ChatGPT to plan campaigns, generate content, analyze performance, and move from ideas to execution faster.",,https://openai.com/academy/marketing,,2026-04-11 04:15:31
rss_https://openai.com/academy/brainstorming,OpenAI,Brainstorming with ChatGPT,2026-04-10,其他,否,"Learn how to use ChatGPT to brainstorm ideas, organize thinking, and turn rough concepts into structured, actionable plans.",,https://openai.com/academy/brainstorming,,2026-04-11 04:15:31
rss_https://openai.com/academy/operations,OpenAI,ChatGPT for operations teams,2026-04-10,其他,否,"Learn how operations teams use ChatGPT to streamline workflows, improve coordination, standardize processes, and drive faster execution.",,https://openai.com/academy/operations,,2026-04-11 04:15:31
rss_https://openai.com/index/axios-developer-tool-compromise,OpenAI,Our response to the Axios developer tool compromise,2026-04-10,其他,否,"OpenAI responds to the Axios supply chain attack by rotating macOS code signing certificates, updating apps, and confirming no user data was compromised.",,https://openai.com/index/axios-developer-tool-compromise,,2026-04-11 04:15:31
rss_https://simonwillison.net/2026/Apr/10/voice-mode-is-weaker/#atom-everything,Simon Willison,ChatGPT voice mode is a weaker model,2026-04-10,其他,否,"<p>I think it's non-obvious to many people that the OpenAI voice mode runs on a much older, much weaker model - it feels like the AI that you can talk to should be the smartest AI but it really isn't.",,https://simonwillison.net/2026/Apr/10/voice-mode-is-weaker/#atom-everything,,2026-04-11 04:15:35
rss_https://openai.com/index/cloudflare-openai-agent-cloud,OpenAI,Enterprises power agentic workflows in Cloudflare Agent Cloud with OpenAI,2026-04-13,其他,否,"Cloudflare brings OpenAI’s GPT-5.4 and Codex to Agent Cloud, enabling enterprises to build, deploy, and scale AI agents for real-world tasks with speed and security.",,https://openai.com/index/cloudflare-openai-agent-cloud,,2026-04-14 04:41:34
rss_https://deepmind.google/blog/gemini-robotics-er-1-6/,Google DeepMind,Gemini Robotics-ER 1.6: Powering real-world robotics tasks through enhanced embodied reasoning,2026-04-13,其他,否,Gemini Robotics ER 1.6: Enhancing spatial reasoning and multi-view understanding for autonomous robotics.,,https://deepmind.google/blog/gemini-robotics-er-1-6/,,2026-04-15 04:41:34
rss_https://blog.google/products-and-platforms/products/chrome/skills-in-chrome/,Google AI,Turn your best AI prompts into one-click tools in Chrome,2026-04-14,其他,否,Video showing Skills in Chrome,,https://blog.google/products-and-platforms/products/chrome/skills-in-chrome/,,2026-04-15 04:41:35
rss_https://simonwillison.net/2026/Apr/15/juicy-main/#atom-everything,Simon Willison,"Zig 0.16.0 release notes: ""Juicy Main""",2026-04-15,其他,否,"<p><strong><a href=""https://ziglang.org/download/0.16.0/release-notes.html#Juicy-Main"">Zig 0.16.0 release notes: &quot;Juicy Main&quot;</a></strong></p>
Zig has <em>really good</em> release notes - co",,https://simonwillison.net/2026/Apr/15/juicy-main/#atom-everything,,2026-04-15 04:41:38
rss_https://simonwillison.net/2026/Apr/14/replace-token-based-csrf/#atom-everything,Simon Willison,datasette PR #2689: Replace token-based CSRF with Sec-Fetch-Site header protection,2026-04-14,其他,否,"<p><strong><a href=""https://github.com/simonw/datasette/pull/2689"">datasette PR #2689: Replace token-based CSRF with Sec-Fetch-Site header protection</a></strong></p>
Datasette has long protected agai",,https://simonwillison.net/2026/Apr/14/replace-token-based-csrf/#atom-everything,,2026-04-15 04:41:38
rss_https://openai.com/index/the-next-evolution-of-the-agents-sdk,OpenAI,The next evolution of the Agents SDK,2026-04-15,其他,否,"OpenAI updates the Agents SDK with native sandbox execution and a model-native harness, helping developers build secure, long-running agents across files and tools.",,https://openai.com/index/the-next-evolution-of-the-agents-sdk,,2026-04-16 04:47:37
rss_https://deepmind.google/blog/gemini-3-1-flash-tts-the-next-generation-of-expressive-ai-speech/,Google DeepMind,Gemini 3.1 Flash TTS: the next generation of expressive AI speech,2026-04-15,其他,否,Our newest audio model introduces granular audio tags that give you precise control to direct AI speech for expressive audio generation.,,https://deepmind.google/blog/gemini-3-1-flash-tts-the-next-generation-of-expressive-ai-speech/,,2026-04-16 04:47:38
rss_https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-tts/,Google AI,Gemini 3.1 Flash TTS: the next generation of expressive AI speech,2026-04-15,其他,否,"Gemini logo next to the text ""3.1 Flash TTS"", all over colored dots",,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-tts/,,2026-04-16 04:47:38
rss_https://huggingface.co/blog/ibm-research/vakra-benchmark-analysis,Hugging Face,"Inside VAKRA: Reasoning, Tool Use, and Failure Modes of Agents",2026-04-15,其他,否,,,https://huggingface.co/blog/ibm-research/vakra-benchmark-analysis,,2026-04-16 04:47:39
rss_https://simonwillison.net/2026/Apr/16/datasette-io-preview/#atom-everything,Simon Willison,datasette.io news preview,2026-04-16,其他,否,"<p><strong>Tool:</strong> <a href=""https://tools.simonwillison.net/datasette-io-preview"">datasette.io news preview</a></p>
    <p>The <a href=""https://datasette.io/"">datasette.io</a> website has a new",,https://simonwillison.net/2026/Apr/16/datasette-io-preview/#atom-everything,,2026-04-16 04:47:41
